,Year,Country,Age,Income,Java,JavaScript,CSS,PHP,Python,Ruby,SQL,C#,C++,C,Perl,other (please specify)
1288,2011,United States of America,35-39,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,True,
1289,2011,Canada,20-24,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,
1290,2011,United States of America,40-50,"$100,000 - $120,000",True,True,True,False,False,False,True,False,True,False,False,
1291,2011,United States of America,40-50,"$100,000 - $120,000",False,True,True,False,False,False,True,True,False,False,False,
1292,2011,India,25-29,"$40,000 - $60,000",False,False,False,False,False,False,False,False,True,True,False,
1293,2011,United States of America,30-34,">$140,000",False,True,True,False,False,False,False,True,False,False,False,
1294,2011,Other Europe,40-50,"<$20,000",False,True,True,False,False,False,True,True,False,False,False,
1295,2011,United States of America,40-50,">$140,000",True,True,True,False,False,False,True,True,True,True,False,
1296,2011,United States of America,40-50,"$80,000 - $100,000",True,True,True,True,False,False,True,True,False,False,False,
1297,2011,Australia,30-34,"$100,000 - $120,000",False,False,False,False,False,False,True,True,False,False,False,
1298,2011,United States of America,40-50,">$140,000",False,False,False,False,False,False,True,False,True,False,False,TCL
1299,2011,United States of America,25-29,"$60,000 - $80,000",False,True,False,False,False,False,True,True,False,False,False,
1300,2011,United States of America,30-34,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,
1301,2011,South America,20-24,"$20,000 - $40,000",True,False,False,False,False,False,True,False,True,True,False,
1302,2011,United States of America,20-24,,False,False,True,False,False,False,True,True,True,True,False,
1303,2011,United States of America,40-50,"$120,000 - $140,000",False,False,False,False,False,False,False,False,True,True,False,
1304,2011,United States of America,25-29,"$60,000 - $80,000",False,True,True,True,False,False,True,True,True,True,False,Objective-C
1305,2011,United States of America,30-34,"$120,000 - $140,000",True,False,False,False,False,False,True,True,False,False,False,
1306,2011,United States of America,< 20,Student / Unemployed,False,True,True,True,False,False,True,False,False,False,False,
1307,2011,Australia,40-50,"$80,000 - $100,000",False,False,False,False,False,False,True,False,False,False,False,
1308,2011,Canada,30-34,"$40,000 - $60,000",False,True,False,False,False,False,True,True,False,False,False,"Flash, Flex, Actionscript"
1309,2011,Canada,25-29,"$80,000 - $100,000",False,True,True,True,False,False,False,False,False,False,False,
1310,2011,United States of America,20-24,"$60,000 - $80,000",True,False,False,True,False,False,False,False,False,False,False,bash
1311,2011,Other Europe,35-39,,False,False,False,False,True,True,False,False,True,True,False,
1312,2011,United Kingdom,30-34,"$80,000 - $100,000",True,True,True,False,True,False,True,False,False,False,True,
1313,2011,United States of America,30-34,"$40,000 - $60,000",False,True,True,True,False,False,True,False,False,False,False,
1314,2011,United Kingdom,30-34,"$20,000 - $40,000",False,True,True,True,False,False,True,False,False,False,False,Delphi
1315,2011,United States of America,51-60,"$80,000 - $100,000",False,True,True,False,True,False,False,False,False,True,True,Maya MEL
1316,2011,United Kingdom,,,False,False,False,False,False,False,False,False,False,False,False,
1317,2011,Australia,30-34,"$80,000 - $100,000",True,True,True,True,False,False,False,False,False,False,False,
1318,2011,United States of America,30-34,"$80,000 - $100,000",True,True,True,False,False,False,True,False,False,False,False,
1319,2011,Australia,20-24,"$80,000 - $100,000",False,False,False,False,False,False,False,False,True,True,False,
1320,2011,United States of America,40-50,">$140,000",True,False,False,False,False,False,False,False,True,False,True,
1321,2011,Australia,35-39,"$100,000 - $120,000",False,True,True,False,False,False,True,True,False,False,False,
1322,2011,United States of America,25-29,"$60,000 - $80,000",False,False,True,False,True,True,False,False,True,True,False,Objective-C
1323,2011,Other Europe,25-29,,True,False,False,False,False,False,False,True,True,False,False,Nemerle
1324,2011,United States of America,30-34,"$100,000 - $120,000",False,True,True,False,False,False,True,False,False,False,False,vb.net
1325,2011,Other Europe,25-29,"$80,000 - $100,000",True,True,True,False,False,False,True,True,False,False,False,
1326,2011,Other Europe,30-34,"$60,000 - $80,000",True,False,False,False,False,False,True,False,True,True,False,Objective C
1327,2011,Canada,30-34,"$60,000 - $80,000",False,False,False,False,False,False,True,True,True,False,False,
1328,2011,Other Europe,25-29,"<$20,000",False,False,False,False,True,False,False,False,False,False,False,
1329,2011,United States of America,40-50,">$140,000",False,True,True,True,False,False,True,True,False,False,False,
1330,2011,France,20-24,Student / Unemployed,True,False,False,False,True,False,False,False,False,False,False,Tcl
1331,2011,Germany,25-29,"$40,000 - $60,000",True,True,True,False,False,False,True,False,False,False,False,Objective-C
1332,2011,Canada,35-39,"$20,000 - $40,000",False,False,True,True,False,False,True,False,False,False,False,
1333,2011,United States of America,30-34,"$120,000 - $140,000",True,True,True,True,False,False,True,False,False,False,False,
1334,2011,United States of America,30-34,"$100,000 - $120,000",True,False,False,False,True,False,True,True,False,False,False,
1335,2011,Canada,25-29,"$40,000 - $60,000",False,False,False,False,False,False,False,True,True,True,False,
1336,2011,United States of America,25-29,"$80,000 - $100,000",True,True,False,False,False,False,False,True,False,False,False,
1337,2011,United States of America,25-29,"$60,000 - $80,000",False,True,True,False,False,False,True,True,True,False,False,
1338,2011,United States of America,25-29,"$60,000 - $80,000",True,False,False,False,False,False,True,True,True,False,False,
1339,2011,Australasia,35-39,,False,True,True,False,False,False,True,True,False,False,False,
1340,2011,Other Europe,25-29,"$40,000 - $60,000",True,True,True,False,True,False,True,False,False,False,True,Haskell
1341,2011,United States of America,25-29,"$40,000 - $60,000",False,False,False,False,False,False,False,True,False,True,False,
1342,2011,United States of America,30-34,"$20,000 - $40,000",True,False,True,True,False,False,False,False,False,False,False,
1343,2011,United States of America,25-29,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
1344,2011,Other Europe,20-24,Student / Unemployed,False,True,True,True,False,False,True,False,False,False,False,
1345,2011,United States of America,30-34,"$100,000 - $120,000",False,False,True,False,False,False,True,True,False,False,False,
1346,2011,Other Europe,25-29,"$60,000 - $80,000",False,True,False,False,False,False,True,True,False,False,False,
1347,2011,South America,20-24,"$20,000 - $40,000",False,True,False,False,False,False,True,True,False,False,False,
1348,2011,Australia,,,False,False,False,False,False,False,False,False,False,False,False,
1349,2011,United States of America,30-34,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
1350,2011,India,35-39,"$60,000 - $80,000",True,False,False,False,False,False,False,False,True,False,True,
1351,2011,Other Europe,25-29,"$40,000 - $60,000",False,True,True,True,False,False,True,True,False,False,False,
1352,2011,United States of America,25-29,"$60,000 - $80,000",False,True,True,True,False,True,True,False,True,True,False,
1353,2011,United States of America,25-29,,False,False,False,False,False,False,True,True,False,False,False,
1354,2011,United States of America,30-34,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
1355,2011,Canada,20-24,"$40,000 - $60,000",True,True,False,False,False,False,True,False,False,True,False,
1356,2011,Other Europe,25-29,"$80,000 - $100,000",True,False,False,False,True,False,True,True,False,False,True,
1357,2011,Netherlands,30-34,"$100,000 - $120,000",True,True,True,False,True,False,False,False,True,True,False,SAS
1358,2011,United States of America,30-34,"$40,000 - $60,000",False,True,False,False,False,False,False,True,False,False,False,
1359,2011,United States of America,25-29,"$20,000 - $40,000",False,False,False,False,False,False,True,True,False,False,False,
1360,2011,United States of America,20-24,"$40,000 - $60,000",True,True,True,False,False,False,True,True,True,True,False,
1361,2011,United States of America,20-24,,False,False,True,True,True,False,True,True,False,False,False,
1362,2011,France,25-29,"$40,000 - $60,000",False,False,False,False,True,False,False,True,False,False,False,Objective C
1363,2011,United Kingdom,30-34,"$40,000 - $60,000",False,False,False,False,False,False,False,True,True,False,False,
1364,2011,United States of America,35-39,"$100,000 - $120,000",True,False,True,False,False,False,True,False,True,True,True,"Common Lisp, Clojure, Scala, LaTeX"
1365,2011,Canada,30-34,"$40,000 - $60,000",False,True,True,False,False,False,True,True,True,False,False,
1366,2011,Australasia,35-39,"$120,000 - $140,000",False,False,False,False,False,False,True,False,True,True,False,
1367,2011,United States of America,40-50,,False,False,False,False,False,False,False,False,False,False,False,
1368,2011,Italy,30-34,"$20,000 - $40,000",True,False,False,False,True,False,False,False,False,False,False,
1369,2011,United States of America,20-24,"$100,000 - $120,000",False,False,True,False,False,False,True,True,False,False,False,VB.NET
1370,2011,United States of America,30-34,"$100,000 - $120,000",False,True,False,False,False,False,True,True,False,False,False,
1371,2011,United States of America,30-34,"$40,000 - $60,000",True,False,False,True,False,False,True,True,False,True,False,
1372,2011,Other Asia,20-24,"$20,000 - $40,000",True,True,True,True,True,False,True,False,True,True,False,
1373,2011,Other Europe,30-34,"$40,000 - $60,000",True,True,True,True,True,False,False,False,False,False,False,xslt
1374,2011,United States of America,30-34,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
1375,2011,United States of America,25-29,"$40,000 - $60,000",False,True,True,True,False,False,True,False,False,False,False,
1376,2011,United States of America,25-29,"$60,000 - $80,000",False,True,True,False,True,False,True,True,False,False,False,
1377,2011,United States of America,40-50,"$100,000 - $120,000",False,False,False,False,False,False,True,False,False,False,False,vb.net
1378,2011,Other Europe,25-29,"$60,000 - $80,000",True,True,True,False,False,False,True,True,False,False,False,
1379,2011,United Kingdom,40-50,">$140,000",True,False,False,False,True,False,True,True,True,True,False,F#
1380,2011,United Kingdom,30-34,"$60,000 - $80,000",True,True,True,True,False,False,True,True,False,False,False,
1381,2011,United Kingdom,< 20,Student / Unemployed,False,True,True,False,True,True,False,True,False,True,False,
1382,2011,United Kingdom,35-39,,True,False,False,False,False,False,True,True,False,False,False,
1383,2011,Other Asia,25-29,Student / Unemployed,False,True,False,False,False,False,False,False,True,True,False,Objective-C
1384,2011,United Kingdom,25-29,"$40,000 - $60,000",False,True,True,True,False,False,False,False,False,False,False,
1385,2011,Canada,25-29,"$60,000 - $80,000",False,False,False,False,False,False,False,True,False,False,False,
1386,2011,United States of America,25-29,"$60,000 - $80,000",False,False,False,False,False,False,False,True,False,False,False,
1387,2011,Africa,25-29,,False,False,False,False,False,False,False,False,False,False,False,
1388,2011,United States of America,30-34,"$80,000 - $100,000",True,True,False,False,False,False,False,False,False,False,False,
1389,2011,Germany,35-39,,False,False,False,False,True,False,False,False,True,True,True,
1390,2011,Mexico,30-34,"$20,000 - $40,000",True,True,False,False,False,False,True,False,False,False,False,
1391,2011,United States of America,30-34,,False,False,False,False,False,False,False,False,True,True,True,
1392,2011,United States of America,25-29,"$80,000 - $100,000",True,False,False,False,False,False,False,False,False,False,False,Scala
1393,2011,Other Europe,20-24,"<$20,000",False,True,True,False,False,False,True,True,False,False,False,
1394,2011,United States of America,30-34,"$40,000 - $60,000",False,True,True,True,False,False,True,False,True,True,False,
1395,2011,United Kingdom,35-39,">$140,000",True,False,False,False,False,False,False,False,False,False,False,
1396,2011,Other Europe,25-29,"<$20,000",False,True,True,True,False,False,False,False,False,False,False,
1397,2011,Other Asia,< 20,Student / Unemployed,False,True,True,True,False,False,True,False,False,False,False,
1398,2011,Other Asia,,,False,False,False,False,False,False,False,False,False,False,False,
1399,2011,United States of America,25-29,"$60,000 - $80,000",False,False,False,False,False,False,True,True,True,True,False,
1400,2011,United States of America,25-29,"$60,000 - $80,000",False,True,False,False,False,False,True,True,False,False,False,
1401,2011,Germany,30-34,"$60,000 - $80,000",True,False,False,False,False,False,False,True,True,False,False,
1402,2011,United Kingdom,20-24,"<$20,000",False,False,True,True,False,False,True,False,False,False,False,
1403,2011,United States of America,,,False,False,False,False,False,False,False,False,False,False,False,
1404,2011,United States of America,,,False,False,False,False,False,False,False,False,False,False,False,
1405,2011,United States of America,,,False,False,False,False,False,False,False,False,False,False,False,
1406,2011,United States of America,20-24,,False,False,False,False,False,False,False,False,False,False,False,
1407,2011,North America (Other),25-29,"$20,000 - $40,000",False,True,True,False,False,False,True,True,False,False,False,
1408,2011,United Kingdom,30-34,Student / Unemployed,False,True,True,False,True,False,True,True,False,False,False,
1409,2011,United States of America,35-39,"$40,000 - $60,000",True,True,False,False,True,False,False,False,False,False,False,Groovy Haskell
1410,2011,Other Europe,25-29,"<$20,000",False,True,False,False,False,False,True,True,False,False,False,
1411,2011,United States of America,25-29,"<$20,000",False,False,False,False,False,False,False,False,True,True,True,
1412,2011,India,25-29,,False,True,False,False,True,False,False,False,False,False,False,
1413,2011,United States of America,30-34,"$80,000 - $100,000",False,True,True,True,True,True,True,True,False,False,False,
1414,2011,United States of America,51-60,"$100,000 - $120,000",False,True,True,False,False,True,True,True,False,False,False,
1415,2011,Netherlands,< 20,"<$20,000",False,False,True,False,False,False,False,True,False,False,False,
1416,2011,Australasia,35-39,"$80,000 - $100,000",False,True,False,False,True,False,False,False,True,True,False,
1417,2011,United States of America,30-34,"$80,000 - $100,000",False,False,False,False,False,False,False,False,True,True,False,Objective-C
1418,2011,Other Europe,30-34,"$20,000 - $40,000",True,False,False,False,False,False,False,False,False,False,False,
1419,2011,Netherlands,< 20,Student / Unemployed,True,False,True,True,True,False,True,True,True,True,False,"Assembly, Lisp, Scheme, LOLCODE"
1420,2011,United States of America,25-29,"$80,000 - $100,000",False,True,True,False,False,True,True,False,False,False,False,
1421,2011,Other Europe,25-29,"<$20,000",True,True,True,True,True,False,True,True,False,False,False,
1422,2011,United States of America,35-39,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
1423,2011,United States of America,30-34,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,True,False,
1424,2011,United Kingdom,35-39,"$40,000 - $60,000",False,False,True,False,False,False,False,True,True,False,False,
1425,2011,United States of America,35-39,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
1426,2011,Germany,20-24,Student / Unemployed,True,False,False,False,True,True,False,False,False,False,False,"Haskell, Prolog"
1427,2011,Canada,35-39,"$120,000 - $140,000",False,False,True,False,False,False,True,True,False,False,False,VBA
1428,2011,Germany,40-50,"$40,000 - $60,000",False,False,False,False,False,False,False,True,True,False,False,
1429,2011,United States of America,25-29,">$140,000",False,False,False,False,False,False,True,True,False,False,False,
1430,2011,Other Europe,25-29,"<$20,000",True,False,False,False,True,False,False,False,True,True,False,
1431,2011,Germany,30-34,"$100,000 - $120,000",False,False,False,False,False,False,True,True,True,True,False,
1432,2011,United Kingdom,35-39,"$60,000 - $80,000",False,True,True,True,False,False,True,False,False,False,False,Objective-C
1433,2011,Central America,20-24,"$20,000 - $40,000",True,True,False,False,False,False,True,True,False,True,False,AS3
1434,2011,United States of America,25-29,,True,True,False,False,False,False,True,True,False,False,True,
1435,2011,United States of America,20-24,"$40,000 - $60,000",False,False,False,True,False,True,True,False,False,False,False,"VB, COBOL"
1436,2011,United States of America,35-39,"$120,000 - $140,000",False,True,True,True,False,False,True,False,False,True,True,
1437,2011,United States of America,30-34,"$60,000 - $80,000",False,False,False,False,False,False,True,True,True,True,False,
1438,2011,United States of America,25-29,"$80,000 - $100,000",False,False,False,True,False,False,False,False,True,True,False,
1439,2011,Netherlands,25-29,"$40,000 - $60,000",True,True,True,False,False,True,True,True,False,False,True,
1440,2011,Russia,20-24,"<$20,000",False,False,False,False,False,False,False,True,True,False,False,
1441,2011,Canada,25-29,"$40,000 - $60,000",False,False,False,False,False,False,True,True,False,False,False,
1442,2011,Canada,35-39,,False,False,False,False,False,False,True,True,False,False,False,vb.net
1443,2011,United States of America,25-29,"$60,000 - $80,000",False,False,False,False,False,False,False,True,False,False,False,PowerShell
1444,2011,United Kingdom,30-34,"$120,000 - $140,000",False,False,False,False,False,False,True,True,False,False,False,
1445,2011,Middle East,20-24,"$20,000 - $40,000",False,True,True,True,True,False,True,True,True,True,False,
1446,2011,Canada,40-50,"$60,000 - $80,000",False,False,False,False,False,False,True,True,False,True,False,
1447,2011,Germany,40-50,,False,False,False,False,False,False,True,False,True,False,False,
1448,2011,United States of America,25-29,"$80,000 - $100,000",True,True,False,False,True,False,True,False,True,True,False,
1449,2011,Other Europe,25-29,"$40,000 - $60,000",False,True,False,False,False,False,True,True,False,False,False,
1450,2011,Canada,30-34,,False,True,False,False,False,False,True,True,False,False,False,
1451,2011,United States of America,35-39,"$80,000 - $100,000",True,False,False,False,False,False,True,True,True,False,False,
1452,2011,United States of America,25-29,"$40,000 - $60,000",True,True,True,True,True,True,True,True,False,True,False,
1453,2011,United Kingdom,35-39,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,VB.NET
1454,2011,United States of America,25-29,"$40,000 - $60,000",False,False,False,False,False,False,False,True,False,False,False,Visual Basic.NET
1455,2011,Italy,30-34,"$40,000 - $60,000",False,False,False,False,False,True,False,False,False,True,False,
1456,2011,United Kingdom,25-29,"$40,000 - $60,000",False,False,True,False,False,False,True,True,False,False,False,
1457,2011,United Kingdom,40-50,"$100,000 - $120,000",False,True,False,False,False,False,True,True,False,False,False,
1458,2011,Canada,30-34,,False,True,True,False,True,False,True,True,True,True,False,
1459,2011,United States of America,30-34,"$40,000 - $60,000",False,False,False,False,False,False,False,True,False,False,False,
1460,2011,United States of America,25-29,"<$20,000",True,True,True,True,False,False,True,True,False,True,False,
1461,2011,United States of America,30-34,">$140,000",True,True,True,True,True,False,True,False,False,False,False,"Groovy, ColdFusion"
1462,2011,United States of America,30-34,,False,False,False,False,False,False,True,True,False,False,False,
1463,2011,United States of America,25-29,"$40,000 - $60,000",False,False,False,False,False,False,True,True,False,False,False,VB.NET
1464,2011,United States of America,20-24,"$40,000 - $60,000",False,False,True,False,False,False,False,False,False,True,False,
1465,2011,India,20-24,Student / Unemployed,False,False,False,False,False,False,True,True,True,True,False,VB.NET
1466,2011,United States of America,30-34,"$120,000 - $140,000",True,True,True,False,False,False,True,True,False,False,False,
1467,2011,Other Europe,40-50,"$80,000 - $100,000",False,False,False,False,False,False,True,True,True,False,False,VB
1468,2011,United States of America,25-29,"$40,000 - $60,000",False,True,True,True,False,False,True,True,False,False,False,
1469,2011,United States of America,30-34,"$60,000 - $80,000",False,True,False,False,False,False,True,True,True,True,False,
1470,2011,United States of America,25-29,"$60,000 - $80,000",True,False,False,False,False,False,True,True,False,False,False,
1471,2011,United States of America,20-24,"$40,000 - $60,000",False,True,True,True,False,False,True,True,False,False,False,VB
1472,2011,South America,30-34,"$40,000 - $60,000",False,False,False,False,True,False,True,False,False,True,False,
1473,2011,Other Asia,25-29,"<$20,000",False,True,True,False,False,False,True,True,True,True,True,XSLT
1474,2011,Other Asia,,,False,False,False,False,False,False,False,False,False,False,False,
1475,2011,Other Europe,40-50,,False,False,False,False,False,False,True,True,True,False,False,VB
1476,2011,United States of America,25-29,"$60,000 - $80,000",False,False,False,False,True,False,False,False,True,True,False,
1477,2011,Other Europe,,,False,False,False,False,False,False,False,False,False,False,False,
1478,2011,United States of America,35-39,"$20,000 - $40,000",False,False,True,False,False,False,True,True,False,False,False,ASP
1479,2011,Other Europe,20-24,"$20,000 - $40,000",False,False,False,False,False,False,True,True,False,False,False,
1480,2011,United Kingdom,25-29,"$40,000 - $60,000",True,True,True,False,False,False,True,True,True,True,False,
1481,2011,Canada,35-39,"$100,000 - $120,000",False,True,True,False,False,False,True,True,False,False,False,
1482,2011,United States of America,30-34,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,VB.Net
1483,2011,United States of America,25-29,Student / Unemployed,False,False,False,False,False,False,False,False,False,False,True,
1484,2011,South America,20-24,"<$20,000",True,False,False,False,False,False,False,True,False,False,False,Visual Basic
1485,2011,United Kingdom,40-50,"$60,000 - $80,000",False,False,False,False,True,False,False,False,True,False,False,
1486,2011,United States of America,25-29,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
1487,2011,United States of America,30-34,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
1488,2011,United States of America,35-39,"$80,000 - $100,000",True,True,True,False,False,True,True,False,True,True,True,
1489,2011,United Kingdom,35-39,"$60,000 - $80,000",False,False,False,False,False,False,True,False,True,True,False,
1490,2011,United States of America,25-29,"$60,000 - $80,000",False,False,False,False,False,False,False,True,False,False,False,
1491,2011,Canada,35-39,,False,True,True,False,False,True,True,True,True,True,False,
1492,2011,India,20-24,,False,False,False,False,False,False,False,False,False,False,False,
1493,2011,United Kingdom,30-34,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
1494,2011,Other Europe,< 20,"<$20,000",True,True,True,True,False,False,True,False,False,False,False,Delphi
1495,2011,United States of America,40-50,"$100,000 - $120,000",False,False,False,False,False,False,False,True,True,True,True,
1496,2011,United States of America,35-39,"$80,000 - $100,000",True,False,False,False,False,False,True,True,True,True,False,
1497,2011,United Kingdom,40-50,">$140,000",True,False,False,False,True,False,True,True,False,True,False,
1498,2011,Canada,30-34,"$80,000 - $100,000",True,True,True,False,False,False,True,True,False,False,False,
1499,2011,United Kingdom,20-24,"$20,000 - $40,000",False,True,True,False,False,False,True,True,False,False,False,
1500,2011,Other Europe,25-29,"$20,000 - $40,000",False,True,False,False,False,False,True,True,False,False,False,
1501,2011,United States of America,40-50,"$120,000 - $140,000",False,True,True,False,False,False,True,True,False,False,False,
1502,2011,United States of America,25-29,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,"vb. technologies: asp.net, wpf, wcf"
1503,2011,United Kingdom,20-24,"$20,000 - $40,000",False,True,True,False,False,False,True,False,False,False,False,VB.NET
1504,2011,Canada,30-34,,True,False,False,False,False,False,True,True,False,False,False,
1505,2011,Other Europe,30-34,"$20,000 - $40,000",False,False,False,False,False,False,True,False,True,True,False,
1506,2011,United States of America,25-29,"$80,000 - $100,000",False,True,True,True,False,True,True,False,False,False,False,
1507,2011,Other Europe,20-24,"$60,000 - $80,000",False,True,True,False,False,True,True,False,False,False,False,
1508,2011,France,35-39,"$60,000 - $80,000",False,True,True,True,False,False,True,True,False,False,False,
1509,2011,Other Europe,25-29,"$60,000 - $80,000",False,True,True,True,False,False,False,True,False,False,False,
1510,2011,United States of America,25-29,"$40,000 - $60,000",True,True,True,True,True,False,True,True,True,True,True,Assembler (x86 and win32)
1511,2011,United Kingdom,20-24,"$60,000 - $80,000",False,True,True,True,False,False,True,True,False,False,False,
1512,2011,United Kingdom,20-24,"$20,000 - $40,000",False,False,True,True,False,False,False,False,False,False,False,"JavaScript (incl. jQuery), HTML"
1513,2011,United States of America,30-34,"$100,000 - $120,000",True,True,True,False,False,False,True,True,False,False,False,
1514,2011,United States of America,25-29,"$40,000 - $60,000",True,False,True,False,False,False,True,False,False,False,False,
1515,2011,Germany,30-34,"$20,000 - $40,000",True,True,True,True,True,False,True,False,False,False,False,ActionScript
1516,2011,Mexico,20-24,Student / Unemployed,False,False,True,True,False,False,False,True,True,True,False,eiffel
1517,2011,United Kingdom,30-34,,False,True,True,False,False,False,True,True,False,False,False,
1518,2011,Other Europe,20-24,"<$20,000",False,False,False,False,False,False,False,False,True,False,False,
1519,2011,United States of America,25-29,"$40,000 - $60,000",False,True,True,True,False,True,True,True,False,False,False,
1520,2011,Other Europe,35-39,"$40,000 - $60,000",False,False,False,False,False,True,False,False,False,False,False,"bash, awk, sed, linc 4gl"
1521,2011,United States of America,25-29,"$40,000 - $60,000",True,True,False,False,False,False,True,True,False,True,False,VB6
1522,2011,India,25-29,"<$20,000",False,True,False,False,False,False,False,True,False,False,False,
1523,2011,Middle East,25-29,"<$20,000",False,False,True,False,False,False,False,True,False,False,False,
1524,2011,Other Europe,35-39,"<$20,000",False,True,True,True,False,False,True,True,True,True,True,
1525,2011,United States of America,40-50,"$100,000 - $120,000",True,False,False,False,True,False,False,True,True,True,False,
1526,2011,United States of America,30-34,"$60,000 - $80,000",False,True,True,False,False,False,True,True,False,False,False,
1527,2011,United States of America,30-34,"$60,000 - $80,000",False,True,True,True,False,True,True,False,False,False,False,
1528,2011,Other Europe,25-29,"$60,000 - $80,000",False,True,True,True,False,False,True,True,True,True,False,
1529,2011,Australasia,< 20,,False,False,False,False,False,False,False,False,False,False,False,
1530,2011,United Kingdom,30-34,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,
1531,2011,United States of America,40-50,"$120,000 - $140,000",False,True,True,False,False,False,False,True,False,False,False,
1532,2011,Australia,35-39,"$100,000 - $120,000",True,True,True,False,False,False,True,True,False,False,True,
1533,2011,South America,25-29,"<$20,000",True,False,False,False,False,False,False,False,False,True,False,
1534,2011,Central America,30-34,"$80,000 - $100,000",True,True,True,False,False,False,True,False,False,False,False,
1535,2011,Other Europe,25-29,"$20,000 - $40,000",True,True,False,False,True,False,False,True,False,False,False,
1536,2011,Other Europe,25-29,"<$20,000",False,True,True,True,True,False,False,False,False,False,False,
1537,2011,Other Asia,25-29,"$40,000 - $60,000",False,True,True,False,False,False,False,True,False,False,False,
1538,2011,Italy,40-50,"$40,000 - $60,000",False,False,False,False,False,False,True,False,False,False,False,
1539,2011,Germany,,,False,False,False,False,False,False,False,False,False,False,False,
1540,2011,United Kingdom,40-50,"$40,000 - $60,000",False,False,False,False,True,False,False,False,True,True,False,
1541,2011,Germany,35-39,"$120,000 - $140,000",False,False,True,False,False,False,True,True,False,False,False,
1542,2011,United States of America,40-50,"$80,000 - $100,000",True,True,True,True,False,False,True,True,False,False,True,
1543,2011,United States of America,35-39,"$100,000 - $120,000",False,True,True,False,False,False,True,True,False,False,False,
1544,2011,United States of America,30-34,,False,True,True,True,False,False,True,False,False,False,False,
1545,2011,United Kingdom,25-29,"$20,000 - $40,000",False,True,True,False,False,False,True,True,False,False,False,
1546,2011,United States of America,30-34,">$140,000",False,True,True,False,False,False,True,True,False,False,False,
1547,2011,Other Europe,40-50,">$140,000",False,False,False,False,False,False,True,False,False,False,False,"Coldfusion, Sybase Powerbuilder"
1548,2011,United Kingdom,35-39,"$100,000 - $120,000",False,False,False,False,False,False,False,False,True,True,False,ARM assembly
1549,2011,Other Europe,,,False,False,False,False,False,False,False,False,False,False,False,
1550,2011,United Kingdom,35-39,,False,True,True,False,False,False,True,False,False,False,False,classic asp (vbscript)
1551,2011,United Kingdom,30-34,"$20,000 - $40,000",False,True,True,True,False,False,False,False,False,False,False,"xhtml, html"
1552,2011,Australia,40-50,"$100,000 - $120,000",True,False,False,False,True,False,True,True,True,True,True,
1553,2011,Germany,30-34,">$140,000",True,True,True,False,False,False,True,False,False,False,False,
1554,2011,Other Europe,35-39,"$80,000 - $100,000",False,False,False,False,False,False,False,True,True,True,False,
1555,2011,United Kingdom,25-29,"$40,000 - $60,000",False,True,True,False,False,False,True,True,False,False,False,
1556,2011,United Kingdom,20-24,"<$20,000",False,True,True,True,False,True,False,False,False,False,False,
1557,2011,Other Europe,30-34,"$60,000 - $80,000",False,False,False,False,False,False,False,False,False,True,False,VHDL
1558,2011,India,25-29,,True,False,False,False,False,False,False,False,False,False,False,
1559,2011,Other Europe,25-29,"$40,000 - $60,000",True,True,True,False,True,False,True,False,False,False,False,
1560,2011,South America,30-34,"$20,000 - $40,000",True,True,False,False,False,False,True,True,False,False,False,
1561,2011,United States of America,25-29,"$100,000 - $120,000",True,True,True,False,True,False,True,False,True,True,True,
1562,2011,Germany,,,False,False,False,False,False,False,False,False,False,False,False,
1563,2011,Middle East,30-34,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,vb.net
1564,2011,Netherlands,25-29,"$40,000 - $60,000",False,False,True,False,False,False,True,True,False,False,False,
1565,2011,United States of America,25-29,,True,True,True,False,False,False,False,False,False,True,True,Haskell
1566,2011,United Kingdom,35-39,,True,True,True,False,False,True,False,False,False,False,False,
1567,2011,United Kingdom,30-34,,False,True,True,False,False,False,True,True,False,True,True,
1568,2011,Middle East,25-29,Student / Unemployed,True,True,True,True,False,False,True,True,True,True,False,MATLAB
1569,2011,Netherlands,25-29,"$60,000 - $80,000",False,False,False,False,False,False,False,False,False,False,False,LabVIEW
1570,2011,Other Europe,35-39,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
1571,2011,United States of America,25-29,"$80,000 - $100,000",False,True,True,False,False,False,True,True,False,False,False,
